research_id,experiment_group_id,profile,portfolio_source,strategy,asset,side,timeframe_minutes,opened_at,closed_at,entry_price,exit_price,stop_price,target_price,stop_pct,target_pct,holding_hours,close_reason,normalized_risk_eur,normalized_notional_eur,gross_pnl_eur,costs_eur,net_pnl_eur,r_multiple,max_favorable_price,max_adverse_price,mfe_gross_eur,mae_gross_eur,mfe_net_eur,mae_net_eur,mfe_r,mae_r,mfe_pct,mae_pct,mfe_at_utc,mae_at_utc,excursion_observation_count,excursion_quality,excursion_exit_candle_ambiguity,last_excursion_candle,score,confidence,entry_regime,entry_regime_family,entry_regime_confidence,entry_volatility_state,entry_btc_trend_score,entry_btc_adx,entry_breadth_above_ema50_pct,entry_alt_relative_median_pct,entry_dispersion_pct,exit_regime,exit_regime_family,exit_regime_confidence,initial_stop_price,final_stop_price,risk_price,exit_profile,remaining_fraction,realized_gross_eur,realized_exit_fees_eur,partial_take_profit_enabled,partial_take_profit_at_r,partial_take_profit_fraction,partial_take_profit_done,partial_take_profit_exit_price,partial_take_profit_closed_at,partial_realized_net_eur,runner_enabled,runner_partial_at_r,runner_partial_fraction,runner_target_r,runner_lock_r,runner_partial_done,runner_partial_exit_price,runner_partial_closed_at,runner_lock_applied_r,runner_lock_pending,partial_trigger_price,trailing_at_r,trailing_atr_multiple,atr_pct,mfe_trail_enabled,mfe_breakeven_at_r,mfe_lock_at_r,mfe_lock_r,mfe_giveback_start_r,mfe_giveback_fraction,mfe_trail_last_favorable_r,mfe_trail_last_stop_r,last_processed_candle,execution_model_version,signal_time_source,exit_timeframe_minutes,sample_cohort
EVO_CAND_SHADOW_1H_FAST_V3_TP_R250_6b45fc13|ZEC|60|2026-08-01T22:00:00+00:00|SHORT,2da5c814f3be539f3c5d,EVO_CAND_SHADOW_1H_FAST_V3_TP_R250_6b45fc13,EVO_CAND_SHADOW_1H_FAST_V3_TP_R250_6b45fc13,momentum_breakout_v3_filtered,ZEC,SHORT,60,2026-08-01T22:00:00+00:00,2026-08-02T01:00:00+00:00,462.24,468.0127350864,468.0127350864,447.80816921760004,0.01248861,0.03122151,3.0,STOP,10.0,800.7296248341488,-10.000000000000098,1.2811673997346382,-11.281167399734736,-1.1281167399734735,461.1,468.61,1.9748004766159102,-11.034630733371277,0.693633076881272,-12.315798133105915,0.0693633076881272,-1.2315798133105915,0.24662512980270224,-1.3780719972308786,2026-08-01T23:30:00+00:00,2026-08-02T01:00:00+00:00,11,OBSERVED,False,2026-08-02T00:45:00+00:00,-4.7767,MEDIA,RANGE,RANGE,79.6,NORMAL,-1.0,28.874,33.333,-0.561,17.2964,RANGE,RANGE,79.6,468.0127350864,468.0127350864,5.7727350864,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,0.892043,False,0.75,1.0,0.25,1.25,0.4,,,2026-08-02T00:45:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_MFE_LOCK_TP_R200_6b7c560f|ZEC|60|2026-08-01T22:00:00+00:00|SHORT,2da5c814f3be539f3c5d,EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_MFE_LOCK_TP_R200_6b7c560f,EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_MFE_LOCK_TP_R200_6b7c560f,momentum_breakout_v3_filtered,ZEC,SHORT,60,2026-08-01T22:00:00+00:00,2026-08-02T01:00:00+00:00,462.24,468.0127350864,468.0127350864,450.69453444960004,0.01248861,0.02497721,3.0,STOP,10.0,800.7296248341488,-10.000000000000098,1.2811673997346382,-11.281167399734736,-1.1281167399734735,461.1,468.61,1.9748004766159102,-11.034630733371277,0.693633076881272,-12.315798133105915,0.0693633076881272,-1.2315798133105915,0.24662512980270224,-1.3780719972308786,2026-08-01T23:30:00+00:00,2026-08-02T01:00:00+00:00,11,OBSERVED,False,2026-08-02T00:45:00+00:00,-4.7767,MEDIA,RANGE,RANGE,79.6,NORMAL,-1.0,28.874,33.333,-0.561,17.2964,RANGE,RANGE,79.6,468.0127350864,468.0127350864,5.7727350864,NO_ESPORTS_MFE_LOCK_V1,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,0.892043,True,0.75,1.0,0.25,1.25,0.4,,,2026-08-02T00:45:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
EVO_CAND_SHADOW_1H_FAST_V3_NOHIGH_V1_TP_R200_8346046b|ZEC|60|2026-08-01T22:00:00+00:00|SHORT,2da5c814f3be539f3c5d,EVO_CAND_SHADOW_1H_FAST_V3_NOHIGH_V1_TP_R200_8346046b,EVO_CAND_SHADOW_1H_FAST_V3_NOHIGH_V1_TP_R200_8346046b,momentum_breakout_v3_filtered,ZEC,SHORT,60,2026-08-01T22:00:00+00:00,2026-08-02T01:00:00+00:00,462.24,468.0127350864,468.0127350864,450.69453444960004,0.01248861,0.02497721,3.0,STOP,10.0,800.7296248341488,-10.000000000000098,1.2811673997346382,-11.281167399734736,-1.1281167399734735,461.1,468.61,1.9748004766159102,-11.034630733371277,0.693633076881272,-12.315798133105915,0.0693633076881272,-1.2315798133105915,0.24662512980270224,-1.3780719972308786,2026-08-01T23:30:00+00:00,2026-08-02T01:00:00+00:00,11,OBSERVED,False,2026-08-02T00:45:00+00:00,-4.7767,MEDIA,RANGE,RANGE,79.6,NORMAL,-1.0,28.874,33.333,-0.561,17.2964,RANGE,RANGE,79.6,468.0127350864,468.0127350864,5.7727350864,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,0.892043,False,0.75,1.0,0.25,1.25,0.4,,,2026-08-02T00:45:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
EVO_CAND_SHADOW_1H_FAST_V3_CAP75_V1_TP_R200_86882aa9|ZEC|60|2026-08-01T22:00:00+00:00|SHORT,2da5c814f3be539f3c5d,EVO_CAND_SHADOW_1H_FAST_V3_CAP75_V1_TP_R200_86882aa9,EVO_CAND_SHADOW_1H_FAST_V3_CAP75_V1_TP_R200_86882aa9,momentum_breakout_v3_filtered,ZEC,SHORT,60,2026-08-01T22:00:00+00:00,2026-08-02T01:00:00+00:00,462.24,468.0127350864,468.0127350864,450.69453444960004,0.01248861,0.02497721,3.0,STOP,10.0,800.7296248341488,-10.000000000000098,1.2811673997346382,-11.281167399734736,-1.1281167399734735,461.1,468.61,1.9748004766159102,-11.034630733371277,0.693633076881272,-12.315798133105915,0.0693633076881272,-1.2315798133105915,0.24662512980270224,-1.3780719972308786,2026-08-01T23:30:00+00:00,2026-08-02T01:00:00+00:00,11,OBSERVED,False,2026-08-02T00:45:00+00:00,-4.7767,MEDIA,RANGE,RANGE,79.6,NORMAL,-1.0,28.874,33.333,-0.561,17.2964,RANGE,RANGE,79.6,468.0127350864,468.0127350864,5.7727350864,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,0.892043,False,0.75,1.0,0.25,1.25,0.4,,,2026-08-02T00:45:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_STRESS_G_TP_R200_89ab3f19|ZEC|60|2026-08-01T22:00:00+00:00|SHORT,2da5c814f3be539f3c5d,EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_STRESS_G_TP_R200_89ab3f19,EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_STRESS_G_TP_R200_89ab3f19,momentum_breakout_v3_filtered,ZEC,SHORT,60,2026-08-01T22:00:00+00:00,2026-08-02T01:00:00+00:00,462.24,468.0127350864,468.0127350864,450.69453444960004,0.01248861,0.02497721,3.0,STOP,10.0,800.7296248341488,-10.000000000000098,1.2811673997346382,-11.281167399734736,-1.1281167399734735,461.1,468.61,1.9748004766159102,-11.034630733371277,0.693633076881272,-12.315798133105915,0.0693633076881272,-1.2315798133105915,0.24662512980270224,-1.3780719972308786,2026-08-01T23:30:00+00:00,2026-08-02T01:00:00+00:00,11,OBSERVED,False,2026-08-02T00:45:00+00:00,-4.7767,MEDIA,RANGE,RANGE,79.6,NORMAL,-1.0,28.874,33.333,-0.561,17.2964,RANGE,RANGE,79.6,468.0127350864,468.0127350864,5.7727350864,NO_ESPORTS_STRESS_GUARD_V1,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,0.892043,False,0.75,1.0,0.25,1.25,0.4,,,2026-08-02T00:45:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
EVO_CAND_SHADOW_1H_FAST_V3_NOHIGH_REGIME_GUARD_TP_R200_934590ed|ZEC|60|2026-08-01T22:00:00+00:00|SHORT,2da5c814f3be539f3c5d,EVO_CAND_SHADOW_1H_FAST_V3_NOHIGH_REGIME_GUARD_TP_R200_934590ed,EVO_CAND_SHADOW_1H_FAST_V3_NOHIGH_REGIME_GUARD_TP_R200_934590ed,momentum_breakout_v3_filtered,ZEC,SHORT,60,2026-08-01T22:00:00+00:00,2026-08-02T01:00:00+00:00,462.24,468.0127350864,468.0127350864,450.69453444960004,0.01248861,0.02497721,3.0,STOP,10.0,800.7296248341488,-10.000000000000098,1.2811673997346382,-11.281167399734736,-1.1281167399734735,461.1,468.61,1.9748004766159102,-11.034630733371277,0.693633076881272,-12.315798133105915,0.0693633076881272,-1.2315798133105915,0.24662512980270224,-1.3780719972308786,2026-08-01T23:30:00+00:00,2026-08-02T01:00:00+00:00,11,OBSERVED,False,2026-08-02T00:45:00+00:00,-4.7767,MEDIA,RANGE,RANGE,79.6,NORMAL,-1.0,28.874,33.333,-0.561,17.2964,RANGE,RANGE,79.6,468.0127350864,468.0127350864,5.7727350864,NOHIGH_SIDE_REGIME_GUARD_V1,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,0.892043,False,0.75,1.0,0.25,1.25,0.4,,,2026-08-02T00:45:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
EVO_CAND_SHADOW_1H_FAST_V3_NOHIGH_V1_TP_R250_c467005a|ZEC|60|2026-08-01T22:00:00+00:00|SHORT,2da5c814f3be539f3c5d,EVO_CAND_SHADOW_1H_FAST_V3_NOHIGH_V1_TP_R250_c467005a,EVO_CAND_SHADOW_1H_FAST_V3_NOHIGH_V1_TP_R250_c467005a,momentum_breakout_v3_filtered,ZEC,SHORT,60,2026-08-01T22:00:00+00:00,2026-08-02T01:00:00+00:00,462.24,468.0127350864,468.0127350864,447.80816921760004,0.01248861,0.03122151,3.0,STOP,10.0,800.7296248341488,-10.000000000000098,1.2811673997346382,-11.281167399734736,-1.1281167399734735,461.1,468.61,1.9748004766159102,-11.034630733371277,0.693633076881272,-12.315798133105915,0.0693633076881272,-1.2315798133105915,0.24662512980270224,-1.3780719972308786,2026-08-01T23:30:00+00:00,2026-08-02T01:00:00+00:00,11,OBSERVED,False,2026-08-02T00:45:00+00:00,-4.7767,MEDIA,RANGE,RANGE,79.6,NORMAL,-1.0,28.874,33.333,-0.561,17.2964,RANGE,RANGE,79.6,468.0127350864,468.0127350864,5.7727350864,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,0.892043,False,0.75,1.0,0.25,1.25,0.4,,,2026-08-02T00:45:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1|ZEC|60|2026-08-01T22:00:00+00:00|SHORT,2da5c814f3be539f3c5d,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,momentum_breakout,ZEC,SHORT,60,2026-08-01T22:00:00+00:00,2026-08-02T01:00:00+00:00,462.24,468.0127350864,468.0127350864,453.5808996816,0.01248861,0.01873291,3.0,STOP,10.0,800.7296248341488,-10.000000000000098,1.2811673997346382,-11.281167399734736,-1.1281167399734735,461.1,468.61,1.9748004766159102,-11.034630733371277,0.693633076881272,-12.315798133105915,0.0693633076881272,-1.2315798133105915,0.24662512980270224,-1.3780719972308786,2026-08-01T23:30:00+00:00,2026-08-02T01:00:00+00:00,11,OBSERVED,False,2026-08-02T00:45:00+00:00,-4.7767,MEDIA,RANGE,RANGE,79.6,NORMAL,-1.0,28.874,33.333,-0.561,17.2964,RANGE,RANGE,79.6,468.0127350864,468.0127350864,5.7727350864,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,0.892043,False,0.75,1.0,0.25,1.25,0.4,,,2026-08-02T00:45:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_1H_FAST_TP2_V1|AKE|60|2026-08-02T00:00:00+00:00|LONG,a4bf88afc5b8055bc382,SHADOW_1H_FAST_TP2_V1,SHADOW_1H_FAST_TP2_V1,momentum_breakout,AKE,LONG,60,2026-08-02T00:00:00+00:00,2026-08-02T01:00:00+00:00,0.00589994,0.00589994,0.00589994,0.0069220615944374005,0.08662135,0.17324271,1.0,STOP,10.0,115.44497978847016,0.0,0.18471196766155226,-0.18471196766155226,-0.018471196766155225,0.00654368,0.00562009,12.596153738687114,-5.4758654484288645,12.411441771025562,-5.660577416090416,1.2411441771025562,-0.5660577416090417,10.91095841652625,-4.743268575612635,2026-08-02T00:45:00+00:00,2026-08-02T01:00:00+00:00,3,OBSERVED,False,2026-08-02T00:45:00+00:00,6.25,BUONA,RANGE,RANGE,79.6,NORMAL,-1.0,30.37,33.333,-0.0473,17.7687,RANGE,RANGE,79.6,0.005388879232281,0.00589994,0.0005110607677190001,FULL_TP_2R_V1,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,6.18724,False,0.75,1.0,0.25,1.25,0.4,,,2026-08-02T00:45:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_BOLLINGER_MR_1H|AKE|60|2026-08-02T00:00:00+00:00|SHORT,c92dbb0e3024c1833661,SHADOW_BOLLINGER_MR_1H,SHADOW_BOLLINGER_MR_1H,bollinger_mean_reversion,AKE,SHORT,60,2026-08-02T00:00:00+00:00,2026-08-02T00:45:00+00:00,0.00589994,0.006447505112484601,0.006447505112484601,0.0050785923017734,0.09280859,0.13921289,0.75,STOP,10.0,107.7486469733028,-9.999999999999996,0.1723978351572845,-10.17239783515728,-1.017239783515728,0.00587206,0.00654368,0.5091631910859558,-11.756410065626739,0.3367653559286713,-11.928807900784022,0.03367653559286713,-1.1928807900784022,0.47254717844588123,-10.91095841652625,2026-08-02T00:30:00+00:00,2026-08-02T00:45:00+00:00,2,OBSERVED,False,2026-08-02T00:30:00+00:00,-7.0288,BUONA,RANGE,RANGE,79.6,NORMAL,-1.0,30.37,33.333,-0.0473,17.7687,RANGE,RANGE,79.6,0.006447505112484601,0.006447505112484601,0.0005475651124846,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.1,6.18724,False,0.75,1.0,0.25,1.25,0.4,,,2026-08-02T00:30:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_COMBO_ADAPTIVE_MFE_TRAIL|AKE|60|2026-08-02T00:00:00+00:00|LONG,a4bf88afc5b8055bc382,SHADOW_COMBO_ADAPTIVE_MFE_TRAIL,SHADOW_COMBO_ADAPTIVE_MFE_TRAIL,combo_adaptive,AKE,LONG,60,2026-08-02T00:00:00+00:00,2026-08-02T01:00:00+00:00,0.00589994,0.00589994,0.00589994,0.0072140963525622005,0.11137031,0.22274063,1.0,STOP,10.0,89.79053753195085,0.0,0.14366486005112136,-0.14366486005112136,-0.014366486005112136,0.00654368,0.00562009,9.797008212086553,-4.259006350626694,9.653343352035431,-4.402671210677815,0.9653343352035432,-0.44026712106778154,10.91095841652625,-4.743268575612635,2026-08-02T00:45:00+00:00,2026-08-02T01:00:00+00:00,3,OBSERVED,False,2026-08-02T00:45:00+00:00,7.3167,BUONA,RANGE,RANGE,79.6,NORMAL,-1.0,30.37,33.333,-0.0473,17.7687,RANGE,RANGE,79.6,0.0052428618532186005,0.00589994,0.0006570781467814,MFE_TRAIL_V1,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,1.0,1.3,6.18724,True,0.75,1.0,0.25,1.25,0.4,0.979700821208656,0.0,2026-08-02T00:45:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
EVO_CAND_SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V_TP_R200_051501d0|AKE|60|2026-08-02T00:00:00+00:00|LONG,a4bf88afc5b8055bc382,EVO_CAND_SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V_TP_R200_051501d0,EVO_CAND_SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V_TP_R200_051501d0,momentum_breakout_v3_filtered,AKE,LONG,60,2026-08-02T00:00:00+00:00,2026-08-02T01:00:00+00:00,0.00589994,0.00589994,0.00589994,0.0069220615944374005,0.08662135,0.17324271,1.0,STOP,10.0,115.44497978847016,0.0,0.18471196766155226,-0.18471196766155226,-0.018471196766155225,0.00654368,0.00562009,12.596153738687114,-5.4758654484288645,12.411441771025562,-5.660577416090416,1.2411441771025562,-0.5660577416090417,10.91095841652625,-4.743268575612635,2026-08-02T00:45:00+00:00,2026-08-02T01:00:00+00:00,3,OBSERVED,False,2026-08-02T00:45:00+00:00,6.25,BUONA,RANGE,RANGE,79.6,NORMAL,-1.0,30.37,33.333,-0.0473,17.7687,RANGE,RANGE,79.6,0.005388879232281,0.00589994,0.0005110607677190001,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,6.18724,False,0.75,1.0,0.25,1.25,0.4,,,2026-08-02T00:45:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
EVO_CAND_SHADOW_1H_FAST_V3_TP_R200_3ee5afb4|AKE|60|2026-08-02T00:00:00+00:00|LONG,a4bf88afc5b8055bc382,EVO_CAND_SHADOW_1H_FAST_V3_TP_R200_3ee5afb4,EVO_CAND_SHADOW_1H_FAST_V3_TP_R200_3ee5afb4,momentum_breakout_v3_filtered,AKE,LONG,60,2026-08-02T00:00:00+00:00,2026-08-02T01:00:00+00:00,0.00589994,0.00589994,0.00589994,0.0069220615944374005,0.08662135,0.17324271,1.0,STOP,10.0,115.44497978847016,0.0,0.18471196766155226,-0.18471196766155226,-0.018471196766155225,0.00654368,0.00562009,12.596153738687114,-5.4758654484288645,12.411441771025562,-5.660577416090416,1.2411441771025562,-0.5660577416090417,10.91095841652625,-4.743268575612635,2026-08-02T00:45:00+00:00,2026-08-02T01:00:00+00:00,3,OBSERVED,False,2026-08-02T00:45:00+00:00,6.25,BUONA,RANGE,RANGE,79.6,NORMAL,-1.0,30.37,33.333,-0.0473,17.7687,RANGE,RANGE,79.6,0.005388879232281,0.00589994,0.0005110607677190001,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,6.18724,False,0.75,1.0,0.25,1.25,0.4,,,2026-08-02T00:45:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_V1_TP_R200_68f866e1|AKE|60|2026-08-02T00:00:00+00:00|LONG,a4bf88afc5b8055bc382,EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_V1_TP_R200_68f866e1,EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_V1_TP_R200_68f866e1,momentum_breakout_v3_filtered,AKE,LONG,60,2026-08-02T00:00:00+00:00,2026-08-02T01:00:00+00:00,0.00589994,0.00589994,0.00589994,0.0069220615944374005,0.08662135,0.17324271,1.0,STOP,10.0,115.44497978847016,0.0,0.18471196766155226,-0.18471196766155226,-0.018471196766155225,0.00654368,0.00562009,12.596153738687114,-5.4758654484288645,12.411441771025562,-5.660577416090416,1.2411441771025562,-0.5660577416090417,10.91095841652625,-4.743268575612635,2026-08-02T00:45:00+00:00,2026-08-02T01:00:00+00:00,3,OBSERVED,False,2026-08-02T00:45:00+00:00,6.25,BUONA,RANGE,RANGE,79.6,NORMAL,-1.0,30.37,33.333,-0.0473,17.7687,RANGE,RANGE,79.6,0.005388879232281,0.00589994,0.0005110607677190001,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,6.18724,False,0.75,1.0,0.25,1.25,0.4,,,2026-08-02T00:45:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_MFE_LOCK_TP_R200_6b7c560f|AKE|60|2026-08-02T00:00:00+00:00|LONG,a4bf88afc5b8055bc382,EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_MFE_LOCK_TP_R200_6b7c560f,EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_MFE_LOCK_TP_R200_6b7c560f,momentum_breakout_v3_filtered,AKE,LONG,60,2026-08-02T00:00:00+00:00,2026-08-02T01:00:00+00:00,0.00589994,0.006286184,0.006286184,0.0069220615944374005,0.08662135,0.17324271,1.0,STOP,10.0,115.44497978847016,7.557692243212279,0.18471196766155226,7.372980275550727,0.7372980275550727,0.00654368,0.00562009,12.596153738687114,-5.4758654484288645,12.411441771025562,-5.660577416090416,1.2411441771025562,-0.5660577416090417,10.91095841652625,-4.743268575612635,2026-08-02T00:45:00+00:00,2026-08-02T01:00:00+00:00,3,OBSERVED,False,2026-08-02T00:45:00+00:00,6.25,BUONA,RANGE,RANGE,79.6,NORMAL,-1.0,30.37,33.333,-0.0473,17.7687,RANGE,RANGE,79.6,0.005388879232281,0.006286184,0.0005110607677190001,NO_ESPORTS_MFE_LOCK_V1,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,6.18724,True,0.75,1.0,0.25,1.25,0.4,1.2596153738687124,0.7557692243212274,2026-08-02T00:45:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
EVO_CAND_SHADOW_1H_FAST_V3_LONG_ONLY_V1_TP_R200_751e55c4|AKE|60|2026-08-02T00:00:00+00:00|LONG,a4bf88afc5b8055bc382,EVO_CAND_SHADOW_1H_FAST_V3_LONG_ONLY_V1_TP_R200_751e55c4,EVO_CAND_SHADOW_1H_FAST_V3_LONG_ONLY_V1_TP_R200_751e55c4,momentum_breakout_v3_filtered,AKE,LONG,60,2026-08-02T00:00:00+00:00,2026-08-02T01:00:00+00:00,0.00589994,0.00589994,0.00589994,0.0069220615944374005,0.08662135,0.17324271,1.0,STOP,10.0,115.44497978847016,0.0,0.18471196766155226,-0.18471196766155226,-0.018471196766155225,0.00654368,0.00562009,12.596153738687114,-5.4758654484288645,12.411441771025562,-5.660577416090416,1.2411441771025562,-0.5660577416090417,10.91095841652625,-4.743268575612635,2026-08-02T00:45:00+00:00,2026-08-02T01:00:00+00:00,3,OBSERVED,False,2026-08-02T00:45:00+00:00,6.25,BUONA,RANGE,RANGE,79.6,NORMAL,-1.0,30.37,33.333,-0.0473,17.7687,RANGE,RANGE,79.6,0.005388879232281,0.00589994,0.0005110607677190001,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,6.18724,False,0.75,1.0,0.25,1.25,0.4,,,2026-08-02T00:45:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_LONG_ONL_TP_R200_7bbb9481|AKE|60|2026-08-02T00:00:00+00:00|LONG,a4bf88afc5b8055bc382,EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_LONG_ONL_TP_R200_7bbb9481,EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_LONG_ONL_TP_R200_7bbb9481,momentum_breakout_v3_filtered,AKE,LONG,60,2026-08-02T00:00:00+00:00,2026-08-02T01:00:00+00:00,0.00589994,0.00589994,0.00589994,0.0069220615944374005,0.08662135,0.17324271,1.0,STOP,10.0,115.44497978847016,0.0,0.18471196766155226,-0.18471196766155226,-0.018471196766155225,0.00654368,0.00562009,12.596153738687114,-5.4758654484288645,12.411441771025562,-5.660577416090416,1.2411441771025562,-0.5660577416090417,10.91095841652625,-4.743268575612635,2026-08-02T00:45:00+00:00,2026-08-02T01:00:00+00:00,3,OBSERVED,False,2026-08-02T00:45:00+00:00,6.25,BUONA,RANGE,RANGE,79.6,NORMAL,-1.0,30.37,33.333,-0.0473,17.7687,RANGE,RANGE,79.6,0.005388879232281,0.00589994,0.0005110607677190001,NO_ESPORTS_LONG_ONLY_V1,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,6.18724,False,0.75,1.0,0.25,1.25,0.4,,,2026-08-02T00:45:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
